ft_equipment_id,ft_facility_code,ft_item_type,ft_library_id,ft_model_name,ft_manu_name,ft_serial_num,ft_power_source,ft_ref_gas_type,fi_cfc_free,fn_dimh_4deg,fn_diml_4deg,fn_dimw_4deg,fn_gross_volume_4deg,fn_net_volume_4deg,fn_dimh_20deg,fn_diml_20deg,fn_dimw_20deg,fn_gross_volume_20deg,fn_net_volume_20deg,fi_supply_year,fi_supply_source,fi_operating_cond,fi_work_status,fn_temp_high,fn_temp_low,fi_food,fi_tagged,fi_installation,ft_comment,fn_temp_monitor,fi_temp_none,fi_temp_dial,fi_temp_stem,fi_temp_30_visual,fi_temp_30_sms,fi_temp_number,ft_work_remarks,fn_not_work_spare_parts,fn_not_work_finance,fn_not_work_fuel,fn_not_work_boarded,fn_days_8,fn_days_2
R-000369,15805,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000387,15806,CREG,E321M,RCW 42 EG,Dometic,4024513,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000409,15808,CREG,E321M,RCW 42 EG,Dometic,90205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000373,15809,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000000,15810,CREG,E321M,RCW 42 EG,Dometic,7070273,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000154,15811,CREG,E388M,RCW 50 EG,Dometic,220924,EG,NH3,1,,,,70,24,,,,0,0,2005,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15812,CREG,E321M,RCW 42 EG,Dometic,7480396,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000507,15813,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000395,15814,CREG,E321M,RCW 42 EG,Dometic,7070266,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000389,15815,CRAC,E394M,RCW 50 AC,Dometic,22209220,E,R134a,1,,,,70,24,,,,9,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000424,15816,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15817,CREG,E321M,RCW 42 EG,Dometic,0080541,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000404,15819,CREG,E321M,RCW 42 EG,Dometic,7220442,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,4,,,,,,,,,,,,,
R-000000,15820,CREG,E321M,RCW 42 EG,Dometic,8350531,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000416,15821,CREG,E321M,RCW 42 EG,Dometic,92051,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000158,15822,ILR,E362M,TCW 1990,Dometic,E00420,E,R134a,1,,,,66,37.5,,,,17,0,1986,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000422,15823,CREG,E321M,RCW 42 EG,Dometic,0280735,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000429,15824,CREG,E388M,RCW 50 EG,Dometic,0470586,EG,NH3,1,,,,70,24,,,,0,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000418,15825,CREG,E388M,RCW 50 EG,Dometic,4391248,EG,NH3,1,,,,70,24,,,,0,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000426,15826,CREG,E321M,RCW 42 EG,Dometic,0270547,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000409,15828,CREG,E388M,RCW 50 EG,Dometic,0290641,EG,NH3,1,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,4,,,,,,,,,,,,,
R-000423,15830,CREG,E321M,RCW 42 EG,Dometic,9150343,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000512,15831,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15833,CREG,E321M,RCW 42 EG,Dometic,6390500,EG,NH3,1,,,,40,10.5,,,,1.6,0,1994,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000420,15834,CREG,E321M,RCW 42 EG,Dometic,0280725,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000414,15835,CREG,E321M,RCW 42 EG,Dometic,0280727,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000707,15836,CREG,E321M,RCW 42 EG,Dometic,0290674,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000384,15837,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,RD18WR4HA,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,1,,,,,,,,,,,,,
R-000427,15838,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000365,15839,CREG,E321M,RCW 42 EG,Dometic,0290678,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000430,15840,CREG,E321M,RCW 42 EG,Dometic,4023983,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000375,15842,CREG,E321M,RCW 42 EG,Dometic,7180428,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000376,15842,SPR,E3103M,VC-65 F,Dulas,202KR00029,S,R134a,1,,,,68,37.5,,,,25,0,2000,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000388,15845,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,WMBO7396,E,Unknown,1,,,,68.7,24,,,,7.75,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000387,15847,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000373,15848,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,1,,,,,,,,,,,,,
R-000518,15850,UREG,E384M,V 170 GE,Sibir,00138,EG,NH3,1,,,,170,55,,,,47,36,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000563,15851,CREG,E321M,RCW 42 EG,Dometic,7480421,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000162,15854,CREG,E321M,RCW 42 EG,Dometic,7350251,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000159,15855,ILR,E3107,TCW 3000,Dometic,8282456,E,R134A,1,,,,278,126.5,,,,0,0,2006,,1,1,,,,0,,,1,,,,,,,,,,,,,
R-000160,15855,CRAC,E394M,RCW 50 AC,Dometic,6430070,E,R134a,1,,,,70,24,,,,9,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000170,15856,CREG,E321M,RCW 42 EG,Dometic,7350245,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000202,95215,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000203,95215,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000204,95215,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000042,95217,UREG,E384M,V 170 GE,Sibir,00316,EG,NH3,1,,,,170,55,,,,47,36,2010,,1,1,,,,0,,,4,,,,,,,,,,,,,
R-000031,95220,CFAC,E398M,MF 314,Vestfrost,20084016296,E,R134a,1,,,,0,0,,,,323,264,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000032,95220,CREG,E321M,RCW 42 EG,Dometic,9080093,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,1,3,,,,0,,,2,,,,,,,,,,,,,
R-000033,95220,ILR,E357M,MK 144,Vestfrost,20082562511,E,R134a,1,,,,94,45,,,,0,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000443,95221,IFAC,E003004,TFW 800,Dometic,6431509,E,R134A,1,,,,0,0,,,,247,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000444,95221,IFAC,E003004,TFW 800,Dometic,6431518,E,R134A,1,,,,0,0,,,,247,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000445,95221,ILR,E324M,TCW 1152,Dometic,04610003,E,R134a,1,,,,250,169,,,,0,0,1998,,3,3,,,,0,,,2,,,,,,,,,,,,,
R-000446,95221,ILR,E324M,TCW 1152,Dometic,02340062,E,R134a,1,,,,250,169,,,,0,0,1998,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000447,95221,CFAC,E398M,MF 314,Vestfrost,20064788572,E,R134a,1,,,,0,0,,,,323,264,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000448,95221,CFAC,E398M,MF 314,Vestfrost,20084016304,E,R134a,1,,,,0,0,,,,323,264,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000106,95225,ILR,E357M,MK 144,Vestfrost,20084425628,E,R134a,1,,,,94,45,,,,0,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000527,15858,CREG,E388M,RCW 50 EG,Dometic,7110114,EG,NH3,1,,,,70,24,,,,0,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000520,15859,CREG,E321M,RCW 42 EG,Dometic,7480427,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000381,15860,CREG,E388M,RCW 50 EG,Dometic,4240934,EG,NH3,1,,,,70,24,,,,0,0,2003,,2,1,,,,0,,,4,,,,,,,,,,,,,
R-000378,15861,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,,E,Unknown,1,,,,68.7,24,,,,7.75,0,2000,,1,1,,,,0,,,1,,,,,,,,,,,,,
R-000391,15862,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000383,15866,CREG,E388M,RCW 50 EG,Dometic,7110092,EG,NH3,1,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000413,15869,CREG,E321M,RCW 42 EG,Dometic,8360348,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,4,,,,,,,,,,,,,
R-000382,15870,CREG,E321M,RCW 42 EG,Dometic,4034622,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000400,15871,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000000,15872,CREG,E321M,RCW 42 EG,Dometic,8370474,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000000,15873,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1988,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15874,CREG,E321M,RCW 42 EG,Dometic,8360358,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000388,15875,CREG,E321M,RCW 42 EG,Dometic,0290670,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000384,15876,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000396,15879,CREG,E321M,RCW 42 EG,Dometic,0290853,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000389,15880,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,3,3,,,,0,,,2,,,,,,,,,,,,,
R-000534,15881,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000000,15882,CREG,E321M,RCW 42 EG,Dometic,0290662,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15883,CREG,E321M,RCW 42 EG,Dometic,8340639,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000000,15884,SPR,E331M,RCW 42 DC,Dometic,7180430,S,R134a,1,,,,27,14,,,,0,0,1995,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000392,15885,UREG,E384M,V 170 GE,Sibir,4023997,EG,NH3,1,,,,170,55,,,,47,36,1986,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000393,15885,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000395,15887,CREG,E321M,RCW 42 EG,Dometic,NR7492196,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,3,3,,,,0,,,2,,,,,,,,,,,,,
R-000386,15889,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1995,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000252,15893,CREG,E321M,RCW 42 EG,Dometic,8270998,EG,NH3,1,,,,40,10.5,,,,1.6,0,1995,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000370,15894,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000397,15896,CREG,E388M,RCW 50 EG,Dometic,6430067,EG,NH3,1,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000410,15897,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1987,,3,3,,,,0,,,3,,,,,,,,,,,,,
R-000543,15899,CREG,E388M,RCW 50 EG,Dometic,4391278,EG,NH3,1,,,,70,24,,,,0,0,2003,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000390,15900,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000523,15901,CREG,E321M,RCW 42 EG,Dometic,8340698,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15902,CREG,E321M,RCW 42 EG,Dometic,0390040,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000391,15903,URAC,NP0001,domestic fridge with freezer,domestic manufacturer,905TRU00084,E,Unknown,1,,,,68.7,24,,,,7.75,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000392,15903,CREG,E321M,RCW 42 EG,Dometic,7070251,EG,NH3,1,,,,40,10.5,,,,1.6,0,2005,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000386,15904,CREG,E321M,RCW 42 EG,Dometic,9330847,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000091,15909,CREG,E321M,RCW 42 EG,Dometic,0260751,EG,NH3,1,,,,40,10.5,,,,1.6,0,1999,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000163,15910,CREG,E321M,RCW 42 EG,Dometic,0280801,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000382,15911,CREG,E321M,RCW 42 EG,Dometic,9285149,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000417,15912,CREG,E321M,RCW 42 EG,Dometic,8360362,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,4,,,,,,,,,,,,,
R-000364,15913,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000395,15914,CREG,E388M,RCW 50 EG,Dometic,439126,EG,NH3,1,,,,70,24,,,,0,0,2006,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000000,15915,CREG,E388M,RCW 50 EG,Dometic,6430083,EG,NH3,1,,,,70,24,,,,0,0,2000,,3,3,,,,0,,,1,,,,,,,,,,,,,
R-000392,15916,CREG,E321M,RCW 42 EG,Dometic,9205138,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000164,15917,CREG,E321M,RCW 42 EG,Dometic,8360337,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000618,15918,CREG,E321M,RCW 42 EG,Dometic,7173092,EG,NH3,1,,,,40,10.5,,,,1.6,0,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000168,15919,CREG,E321M,RCW 42 EG,Dometic,0260768,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000104,15920,CREG,E321M,RCW 42 EG,Dometic,8360407,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000368,15921,CREG,E321M,RCW 42 EG,Dometic,0280783,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000169,15922,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1990,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000161,15923,CREG,E321M,RCW 42 EG,Dometic,7070264,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000165,15924,CREG,E321M,RCW 42 EG,Dometic,7070267,EG,NH3,1,,,,40,10.5,,,,1.6,0,2007,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000361,15926,CREG,E321M,RCW 42 EG,Dometic,9205138,EG,NH3,1,,,,40,10.5,,,,1.6,0,1978,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000624,15927,CREG,E388M,RCW 50 EG,Dometic,2220928,EG,NH3,1,,,,70,24,,,,0,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000384,15928,CREG,E321M,RCW 42 EG,Dometic,6390452,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000358,15929,CREG,E321M,RCW 42 EG,Dometic,8370423,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000000,15931,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,2,1,,,,0,,,3,,,,,,,,,,,,,
R-000402,15932,CREG,E321M,RCW 42 EG,Dometic,0280800,EG,NH3,1,,,,40,10.5,,,,1.6,0,1998,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000404,15933,CREG,E321M,RCW 42 EG,Dometic,,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15934,CREG,E321M,RCW 42 EG,Dometic,8340624,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000407,15935,CREG,E321M,RCW 42 EG,Dometic,4043006,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15936,CREG,E321M,RCW 42 EG,Dometic,0270505,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000412,15937,CREG,E321M,RCW 42 EG,Dometic,6390517,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000431,15939,CREG,E321M,RCW 42 EG,Dometic,7350254,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000432,15939,ILR,E003007,MK304,Vestfrost,20082562495,E,R134A,1,,,,218,105,,,,0,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000725,15940,CREG,E388M,RCW 50 EG,Dometic,,EG,NH3,1,,,,70,24,,,,0,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000410,15941,CREG,E321M,RCW 42 EG,Dometic,920512,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000628,15942,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000406,15944,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000538,15945,CREG,E321M,RCW 42 EG,Dometic,7070160,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000385,15946,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000398,15947,CREG,E388M,RCW 50 EG,Dometic,6430042,EG,NH3,1,,,,70,24,,,,0,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000377,15948,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1978,,3,2,,,,0,,,2,,,,,,,,,,,,,
R-000615,15950,CRAC,E394M,RCW 50 AC,Dometic,220885,E,R134a,1,,,,70,24,,,,9,0,2004,,2,1,,,,0,,,2,,,,,,,,,,,,,
R-000438,15953,CREG,E321M,RCW 42 EG,Dometic,0260740,EG,NH3,1,,,,40,10.5,,,,1.6,0,2002,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000572,15955,CREG,E388M,RCW 50 EG,Dometic,8370571,EG,NH3,1,,,,70,24,,,,0,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000560,15957,CREG,E321M,RCW 42 EG,Dometic,2500308,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000376,15958,CREG,E321M,RCW 42 EG,Dometic,9205138,EG,NH3,1,,,,40,10.5,,,,1.6,0,1980,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000528,15959,CREG,E321M,RCW 42 EG,Dometic,8480151,EG,NH3,1,,,,40,10.5,,,,1.6,0,1996,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000375,15960,CREG,E321M,RCW 42 EG,Dometic,8360416,EG,NH3,1,,,,40,10.5,,,,1.6,0,2010,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000571,15961,UREG,E384M,V 170 GE,Sibir,8260015,EG,NH3,1,,,,170,55,,,,47,36,2001,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000390,15962,URAC,NP0002,domestic fridge without freezer,domestic manufacturer,,E,Unknown,1,,,,103,30,,,,0,0,2000,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000559,15964,CREG,E321M,RCW 42 EG,Dometic,0270538,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000400,15965,CREG,E321M,RCW 42 EG,Dometic,0280806,EG,NH3,1,,,,40,10.5,,,,1.6,0,1991,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000379,15966,CREG,E321M,RCW 42 EG,Dometic,8340652,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000623,15967,CREG,E321M,RCW 42 EG,Dometic,8340697,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000436,15968,CREG,E321M,RCW 42 EG,Dometic,1260782,EG,NH3,1,,,,40,10.5,,,,1.6,0,2004,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000557,15969,CREG,E321M,RCW 42 EG,Dometic,0270549,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000558,15969,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15972,CREG,E321M,RCW 42 EG,Dometic,8410096,EG,NH3,1,,,,40,10.5,,,,1.6,0,1989,,2,3,,,,0,,,2,,,,,,,,,,,,,
R-000556,15974,CREG,E321M,RCW 42 EG,Dometic,8370433,EG,NH3,1,,,,40,10.5,,,,1.6,0,2008,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000411,15975,CREG,E321M,RCW 42 EG,Dometic,6390492,EG,NH3,1,,,,40,10.5,,,,1.6,0,2003,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000410,15976,CREG,E321M,RCW 42 EG,Dometic,8370424,EG,NH3,1,,,,40,10.5,,,,1.6,0,2006,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15977,CREG,E321M,RCW 42 EG,Dometic,0270469,EG,NH3,1,,,,40,10.5,,,,1.6,0,2009,,1,1,,,,0,,,3,,,,,,,,,,,,,
R-000000,15978,CREG,E321M,RCW 42 EG,Dometic,0270532,EG,NH3,1,,,,40,10.5,,,,1.6,0,2000,,1,1,,,,0,,,2,,,,,,,,,,,,,
R-000383,15979,CREG,E321M,RCW 42 EG,Dometic,9205127,EG,NH3,1,,,,40,10.5,,,,1.6,0,1986,,2,1,,,,0,,,2,,,,,,,,,,,,,
